,Unnamed: 0,Rank,player_name,position,"Team Currently With","Age",Contract_Length,AAV,team_x,TOI_22_23,Goals_22_23,A1_22_23,iCF_22_23,ixG_22_23,Giveaways_22_23,Takeaways_22_23,GAR_22_23,WAR_22_23,SPAR_22_23,team_y,TOI_23_24,Goals_23_24,A1_23_24,iCF_23_24,ixG_23_24,Giveaways_23_24,Takeaways_23_24,GAR_23_24,WAR_23_24,SPAR_23_24,team,TOI_24_25,Goals_24_25,A1_24_25,iCF_24_25,ixG_24_25,Giveaways_24_25,Takeaways_24_25,GAR_24_25,WAR_24_25,SPAR_24_25,TOI%_22_23,TOI%_23_24,TOI%_24_25,prev_cap_hit_pct
661,661,T49,anze kopitar,C,"LAK
                     LAK",35,2,7000000.0,L.A,1664.12,28.0,24.0,290.0,21.19,49.0,46.0,14.1,2.4,4.6,L.A,1592.32,26.0,29.0,232.0,18.22,37.0,49.0,11.5,1.9,3.7,L.A,1024.38,13.0,19.0,141.0,11.37,43.0,22.0,4.7,0.8,1.5,6.764715447154470,6.472845528455280,4.164146341463420,8.56269113149847
662,662,T49,yakov trenin,C,"MIN
                     MIN",27,4,3500000.0,NSH,1166.32,12.0,9.0,259.0,17.42,43.0,44.0,-2.5,-0.4,-0.8,COL,203.7,2.0,0.0,43.0,2.87,4.0,9.0,-1.8,-0.3,-0.6,MIN,658.8,6.0,4.0,115.0,7.94,33.0,7.0,4.4,0.7,1.4,4.741138211382110,0.8280487804878050,2.678048780487810,4.242424242424240
663,663,T49,yakov trenin,C,"MIN
                     MIN",27,4,3500000.0,NSH,1166.32,12.0,9.0,259.0,17.42,43.0,44.0,-2.5,-0.4,-0.8,COL,203.7,2.0,0.0,43.0,2.87,4.0,9.0,4.5,0.7,1.4,MIN,658.8,6.0,4.0,115.0,7.94,33.0,7.0,4.4,0.7,1.4,4.741138211382110,0.8280487804878050,2.678048780487810,4.191616766467070
664,664,T49,yakov trenin,C,"MIN
                     MIN",27,4,3500000.0,NSH,1166.32,12.0,9.0,259.0,17.42,43.0,44.0,-2.5,-0.4,-0.8,NSH,903.82,10.0,3.0,200.0,14.01,29.0,35.0,-1.8,-0.3,-0.6,MIN,658.8,6.0,4.0,115.0,7.94,33.0,7.0,4.4,0.7,1.4,4.741138211382110,3.6740650406504100,2.678048780487810,4.0
665,665,T49,yakov trenin,C,"MIN
                     MIN",27,4,3500000.0,NSH,1166.32,12.0,9.0,259.0,17.42,43.0,44.0,-2.5,-0.4,-0.8,NSH,903.82,10.0,3.0,200.0,14.01,29.0,35.0,4.5,0.7,1.4,MIN,658.8,6.0,4.0,115.0,7.94,33.0,7.0,4.4,0.7,1.4,4.741138211382110,3.6740650406504100,2.678048780487810,4.41919191919192
666,666,T49,oliver ekman-larsson,D,"TOR
                     TOR",32,4,3500000.0,VAN,1089.5,2.0,12.0,197.0,2.91,25.0,11.0,-0.5,-0.1,-0.2,FLA,1471.53,9.0,10.0,294.0,6.47,35.0,15.0,4.7,0.8,1.5,TOR,1134.72,3.0,9.0,220.0,4.88,64.0,19.0,8.1,1.3,2.5,4.428861788617890,5.981829268292680,4.612682926829270,4.294478527607360
667,667,T49,anthony duclair,LW,"NYI
                     NYI",28,4,3500000.0,FLA,297.03,2.0,5.0,83.0,7.45,9.0,6.0,-3.3,-0.6,-1.1,S.J,905.77,16.0,7.0,193.0,14.48,14.0,31.0,7.0,1.1,2.2,NYI,400.15,4.0,4.0,71.0,3.78,30.0,5.0,-1.4,-0.2,-0.4,1.2074390243902400,3.6819918699187000,1.6266260162601600,4.281345565749240
668,668,T49,anthony duclair,LW,"NYI
                     NYI",28,4,3500000.0,FLA,297.03,2.0,5.0,83.0,7.45,9.0,6.0,-3.3,-0.6,-1.1,S.J,905.77,16.0,7.0,193.0,14.48,14.0,31.0,5.7,0.9,1.8,NYI,400.15,4.0,4.0,71.0,3.78,30.0,5.0,-1.4,-0.2,-0.4,1.2074390243902400,3.6819918699187000,1.6266260162601600,4.281345565749240
669,669,T49,anthony duclair,LW,"NYI
                     NYI",28,4,3500000.0,FLA,297.03,2.0,5.0,83.0,7.45,9.0,6.0,-3.3,-0.6,-1.1,T.B,245.72,8.0,3.0,53.0,5.23,3.0,5.0,7.0,1.1,2.2,NYI,400.15,4.0,4.0,71.0,3.78,30.0,5.0,-1.4,-0.2,-0.4,1.2074390243902400,0.9988617886178860,1.6266260162601600,4.242424242424240
670,670,T49,anthony duclair,LW,"NYI
                     NYI",28,4,3500000.0,FLA,297.03,2.0,5.0,83.0,7.45,9.0,6.0,-3.3,-0.6,-1.1,T.B,245.72,8.0,3.0,53.0,5.23,3.0,5.0,5.7,0.9,1.8,NYI,400.15,4.0,4.0,71.0,3.78,30.0,5.0,-1.4,-0.2,-0.4,1.2074390243902400,0.9988617886178860,1.6266260162601600,4.191616766467070
671,671,T53,dakota joshua,C,"VAN
                     VAN",28,4,3250000.0,VAN,910.22,11.0,5.0,106.0,13.16,13.0,30.0,-1.0,-0.2,-0.3,VAN,906.27,18.0,8.0,146.0,16.23,24.0,29.0,6.6,1.1,2.1,VAN,385.7,3.0,2.0,39.0,3.75,17.0,8.0,-1.1,-0.2,-0.4,3.7000813008130100,3.684024390243900,1.5678861788617900,3.7142857142857100
672,672,T53,martin necas,C,"COL
                     COL",25,2,6500000.0,CAR,1509.8,28.0,32.0,438.0,25.25,65.0,45.0,17.3,2.9,5.6,CAR,1336.43,24.0,17.0,438.0,20.96,52.0,23.0,-0.4,-0.1,-0.1,CAR,886.07,16.0,24.0,234.0,11.97,52.0,15.0,5.4,0.9,1.7,6.13739837398374,5.432642276422760,3.6019105691056900,8.207070707070710
673,673,T53,martin necas,C,"COL
                     COL",25,2,6500000.0,CAR,1509.8,28.0,32.0,438.0,25.25,65.0,45.0,17.3,2.9,5.6,CAR,1336.43,24.0,17.0,438.0,20.96,52.0,23.0,-0.4,-0.1,-0.1,CAR,886.07,16.0,24.0,234.0,11.97,52.0,15.0,0.6,0.1,0.2,6.13739837398374,5.432642276422760,3.6019105691056900,7.975460122699390
674,674,T53,martin necas,C,"COL
                     COL",25,2,6500000.0,CAR,1509.8,28.0,32.0,438.0,25.25,65.0,45.0,17.3,2.9,5.6,CAR,1336.43,24.0,17.0,438.0,20.96,52.0,23.0,-0.4,-0.1,-0.1,COL,184.45,4.0,2.0,61.0,4.48,12.0,3.0,5.4,0.9,1.7,6.13739837398374,5.432642276422760,0.7497967479674800,7.951070336391440
675,675,T53,martin necas,C,"COL
                     COL",25,2,6500000.0,CAR,1509.8,28.0,32.0,438.0,25.25,65.0,45.0,17.3,2.9,5.6,CAR,1336.43,24.0,17.0,438.0,20.96,52.0,23.0,-0.4,-0.1,-0.1,COL,184.45,4.0,2.0,61.0,4.48,12.0,3.0,0.6,0.1,0.2,6.13739837398374,5.432642276422760,0.7497967479674800,7.951070336391440
676,676,55,michael rasmussen,C,"DET
                     DET",24,4,3200000.0,DET,844.97,10.0,13.0,150.0,14.87,8.0,18.0,9.3,1.6,3.0,DET,1139.32,13.0,14.0,185.0,16.17,13.0,18.0,2.0,0.3,0.6,DET,723.45,7.0,4.0,122.0,10.67,29.0,7.0,2.1,0.3,0.6,3.434837398373980,4.631382113821140,2.9408536585365900,3.878787878787880
677,677,T56,ryan hartman,RW,"MIN
                     MIN",29,3,4000000.0,MIN,960.8,15.0,15.0,275.0,16.85,32.0,30.0,4.1,0.7,1.3,MIN,1221.9,21.0,12.0,345.0,21.7,37.0,39.0,9.5,1.6,3.0,MIN,707.62,7.0,7.0,200.0,10.84,49.0,12.0,1.5,0.2,0.5,3.9056910569105700,4.967073170731710,2.8765040650406500,4.790419161676650
678,678,T56,nino niederreiter,RW,"WPG
                     WPG",31,3,4000000.0,NSH,898.33,18.0,3.0,225.0,16.73,17.0,22.0,6.5,1.1,2.1,WPG,1152.22,18.0,8.0,286.0,23.78,17.0,21.0,4.2,0.7,1.3,WPG,827.88,14.0,10.0,188.0,17.8,39.0,11.0,6.0,1.0,1.9,3.6517479674796800,4.683821138211380,3.3653658536585400,4.571428571428570
679,679,T56,nino niederreiter,RW,"WPG
                     WPG",31,3,4000000.0,NSH,898.33,18.0,3.0,225.0,16.73,17.0,22.0,2.6,0.4,0.8,WPG,1152.22,18.0,8.0,286.0,23.78,17.0,21.0,4.2,0.7,1.3,WPG,827.88,14.0,10.0,188.0,17.8,39.0,11.0,6.0,1.0,1.9,3.6517479674796800,4.683821138211380,3.3653658536585400,5.05050505050505
680,680,T56,nino niederreiter,RW,"WPG
                     WPG",31,3,4000000.0,WPG,371.93,6.0,5.0,77.0,5.74,5.0,11.0,6.5,1.1,2.1,WPG,1152.22,18.0,8.0,286.0,23.78,17.0,21.0,4.2,0.7,1.3,WPG,827.88,14.0,10.0,188.0,17.8,39.0,11.0,6.0,1.0,1.9,1.511910569105690,4.683821138211380,3.3653658536585400,4.9079754601227000
681,681,T56,nino niederreiter,RW,"WPG
                     WPG",31,3,4000000.0,WPG,371.93,6.0,5.0,77.0,5.74,5.0,11.0,2.6,0.4,0.8,WPG,1152.22,18.0,8.0,286.0,23.78,17.0,21.0,4.2,0.7,1.3,WPG,827.88,14.0,10.0,188.0,17.8,39.0,11.0,6.0,1.0,1.9,1.511910569105690,4.683821138211380,3.3653658536585400,4.892966360856270
682,682,T56,brenden dillon,D,"NJD
                     NJD",33,3,4000000.0,WPG,1606.25,2.0,10.0,204.0,2.94,47.0,18.0,0.5,0.1,0.2,WPG,1443.08,8.0,4.0,205.0,2.71,28.0,6.0,0.4,0.1,0.1,N.J,1038.07,2.0,0.0,120.0,1.9,47.0,3.0,-0.2,0.0,-0.1,6.529471544715450,5.866178861788620,4.21979674796748,4.892966360856270
683,683,T56,william carrier,LW,"CAR
                     CAR",29,6,2000000.0,VGK,704.9,16.0,8.0,172.0,14.95,8.0,19.0,8.7,1.5,2.8,VGK,435.67,6.0,1.0,126.0,7.67,8.0,11.0,3.1,0.5,1.0,CAR,452.95,4.0,2.0,104.0,7.13,17.0,11.0,1.1,0.2,0.3,2.8654471544715400,1.7710162601626000,1.841260162601630,2.4242424242424200
684,684,T56,dawson mercer,RW,"NJD
                     NJD",22,3,4000000.0,N.J,1357.95,27.0,19.0,274.0,27.07,35.0,22.0,9.2,1.6,3.0,N.J,1411.83,20.0,6.0,234.0,19.9,37.0,40.0,-3.5,-0.6,-1.1,N.J,1012.98,13.0,8.0,190.0,16.12,40.0,15.0,6.0,1.0,1.9,5.5201219512195100,5.739146341463420,4.117804878048780,4.790419161676650
685,685,61,kirill marchenko,LW,"CBJ
                     CBJ",24,3,3850000.0,CBJ,955.17,21.0,4.0,253.0,16.71,19.0,31.0,2.2,0.4,0.7,CBJ,1280.28,23.0,12.0,359.0,21.06,28.0,49.0,10.9,1.8,3.5,CBJ,996.07,21.0,22.0,296.0,17.09,61.0,26.0,14.9,2.4,4.6,3.8828048780487800,5.204390243902440,4.049065040650410,4.4000000000000000
686,686,62,alex carrier,D,"MTL
                     MTL",33,3,3750000.0,NSH,769.18,2.0,4.0,99.0,2.47,12.0,14.0,1.2,0.2,0.4,NSH,1372.42,4.0,7.0,174.0,4.06,22.0,16.0,5.7,0.9,1.8,MTL,508.53,2.0,3.0,65.0,1.37,19.0,4.0,4.7,0.8,1.5,3.1267479674796700,5.5789430894308900,2.0671951219512200,4.734848484848480
687,687,62,alex carrier,D,"MTL
                     MTL",33,3,3750000.0,NSH,769.18,2.0,4.0,99.0,2.47,12.0,14.0,1.2,0.2,0.4,NSH,1372.42,4.0,7.0,174.0,4.06,22.0,16.0,5.7,0.9,1.8,MTL,508.53,2.0,3.0,65.0,1.37,19.0,4.0,-1.8,-0.3,-0.6,3.1267479674796700,5.5789430894308900,2.0671951219512200,4.601226993865030
688,688,62,alex carrier,D,"MTL
                     MTL",33,3,3750000.0,NSH,769.18,2.0,4.0,99.0,2.47,12.0,14.0,1.2,0.2,0.4,NSH,1372.42,4.0,7.0,174.0,4.06,22.0,16.0,5.7,0.9,1.8,NSH,563.65,1.0,4.0,57.0,1.36,26.0,13.0,4.7,0.8,1.5,3.1267479674796700,5.5789430894308900,2.2912601626016300,4.587155963302750
689,689,62,alex carrier,D,"MTL
                     MTL",33,3,3750000.0,NSH,769.18,2.0,4.0,99.0,2.47,12.0,14.0,1.2,0.2,0.4,NSH,1372.42,4.0,7.0,174.0,4.06,22.0,16.0,5.7,0.9,1.8,NSH,563.65,1.0,4.0,57.0,1.36,26.0,13.0,-1.8,-0.3,-0.6,3.1267479674796700,5.5789430894308900,2.2912601626016300,4.587155963302750
690,690,63,nick seeler,D,"PHI
                     PHI",30,4,2700000.0,PHI,1115.7,4.0,7.0,164.0,3.21,24.0,9.0,11.8,2.0,3.8,PHI,1202.92,1.0,7.0,225.0,3.54,30.0,10.0,10.7,1.8,3.4,PHI,858.97,3.0,4.0,154.0,2.2,47.0,11.0,3.9,0.6,1.2,4.535365853658540,4.8899186991869900,3.4917479674796700,3.272727272727270
691,691,T64,thomas novak,C,"NSH
                     NSH",26,3,3500000.0,NSH,747.32,17.0,17.0,159.0,10.77,15.0,26.0,6.7,1.1,2.2,NSH,1008.22,18.0,13.0,240.0,15.08,25.0,48.0,13.8,2.3,4.4,NSH,600.68,11.0,6.0,133.0,9.22,38.0,10.0,1.2,0.2,0.4,3.037886178861790,4.098455284552850,2.4417886178861800,4.191616766467070
692,692,T64,warren foegele,LW,"LAK
                     LAK",28,3,3500000.0,EDM,850.95,13.0,10.0,228.0,17.38,27.0,49.0,6.8,1.1,2.2,EDM,1146.02,20.0,14.0,372.0,28.28,36.0,40.0,5.7,0.9,1.8,L.A,847.27,14.0,10.0,227.0,16.43,41.0,27.0,9.9,1.6,3.1,3.459146341463420,4.658617886178860,3.444186991869920,4.0
693,693,66,alexander wennberg,C,"SJS
                     SJS",29,2,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.313131313131310
694,694,67,ilya lyubushkin,D,"DAL
                     DAL",30,3,3250000.0,BUF,1020.6,2.0,6.0,78.0,1.3,20.0,27.0,-9.7,-1.6,-3.1,ANA,943.18,0.0,2.0,84.0,2.59,25.0,18.0,-8.9,-1.5,-2.8,DAL,899.0,0.0,4.0,92.0,1.71,59.0,11.0,2.2,0.4,0.7,4.148780487804880,3.8340650406504100,3.654471544715450,3.9877300613496900
695,695,67,ilya lyubushkin,D,"DAL
                     DAL",30,3,3250000.0,BUF,1020.6,2.0,6.0,78.0,1.3,20.0,27.0,-9.7,-1.6,-3.1,ANA,943.18,0.0,2.0,84.0,2.59,25.0,18.0,2.0,0.3,0.6,DAL,899.0,0.0,4.0,92.0,1.71,59.0,11.0,2.2,0.4,0.7,4.148780487804880,3.8340650406504100,3.654471544715450,3.9755351681957200
696,696,67,ilya lyubushkin,D,"DAL
                     DAL",30,3,3250000.0,BUF,1020.6,2.0,6.0,78.0,1.3,20.0,27.0,-9.7,-1.6,-3.1,TOR,324.05,0.0,2.0,23.0,0.35,15.0,5.0,-8.9,-1.5,-2.8,DAL,899.0,0.0,4.0,92.0,1.71,59.0,11.0,2.2,0.4,0.7,4.148780487804880,1.3172764227642300,3.654471544715450,3.9755351681957200
697,697,67,ilya lyubushkin,D,"DAL
                     DAL",30,3,3250000.0,BUF,1020.6,2.0,6.0,78.0,1.3,20.0,27.0,-9.7,-1.6,-3.1,TOR,324.05,0.0,2.0,23.0,0.35,15.0,5.0,2.0,0.3,0.6,DAL,899.0,0.0,4.0,92.0,1.71,59.0,11.0,2.2,0.4,0.7,4.148780487804880,1.3172764227642300,3.654471544715450,3.939393939393940
698,698,68,shayne gostisbehere,D,"CAR
                     CAR",31,3,3200000.0,ARI,1170.3,10.0,14.0,228.0,6.69,45.0,24.0,3.9,0.7,1.3,DET,1546.03,10.0,18.0,307.0,8.99,33.0,21.0,5.3,0.9,1.7,CAR,889.3,6.0,8.0,227.0,5.29,50.0,24.0,2.2,0.4,0.7,4.757317073170730,6.284674796747970,3.6150406504065000,3.8323353293413200
699,699,68,shayne gostisbehere,D,"CAR
                     CAR",31,3,3200000.0,ARI,1170.3,10.0,14.0,228.0,6.69,45.0,24.0,2.7,0.5,0.9,DET,1546.03,10.0,18.0,307.0,8.99,33.0,21.0,5.3,0.9,1.7,CAR,889.3,6.0,8.0,227.0,5.29,50.0,24.0,2.2,0.4,0.7,4.757317073170730,6.284674796747970,3.6150406504065000,3.6571428571428600
700,700,68,shayne gostisbehere,D,"CAR
                     CAR",31,3,3200000.0,CAR,390.95,3.0,1.0,106.0,3.31,10.0,8.0,3.9,0.7,1.3,DET,1546.03,10.0,18.0,307.0,8.99,33.0,21.0,5.3,0.9,1.7,CAR,889.3,6.0,8.0,227.0,5.29,50.0,24.0,2.2,0.4,0.7,1.5892276422764200,6.284674796747970,3.6150406504065000,4.040404040404040
701,701,68,shayne gostisbehere,D,"CAR
                     CAR",31,3,3200000.0,CAR,390.95,3.0,1.0,106.0,3.31,10.0,8.0,2.7,0.5,0.9,DET,1546.03,10.0,18.0,307.0,8.99,33.0,21.0,5.3,0.9,1.7,CAR,889.3,6.0,8.0,227.0,5.29,50.0,24.0,2.2,0.4,0.7,1.5892276422764200,6.284674796747970,3.6150406504065000,3.92638036809816
702,702,T69,jordan eberle,RW,"SEA
                     SEA",33,2,4750000.0,SEA,1368.08,20.0,32.0,321.0,20.03,33.0,55.0,8.8,1.5,2.8,SEA,1360.67,17.0,18.0,313.0,23.25,20.0,59.0,12.4,2.0,3.9,SEA,269.32,6.0,5.0,57.0,4.75,14.0,7.0,4.2,0.7,1.3,5.561300813008130,5.531178861788620,1.0947967479674800,5.81039755351682
703,703,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,NYR,493.55,8.0,9.0,120.0,8.19,15.0,6.0,0.6,0.1,0.2,FLA,281.2,6.0,4.0,83.0,3.65,14.0,2.0,1.0,0.2,0.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.00630081300813,1.143089430894310,3.195934959349590,5.81039755351682
704,704,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,NYR,493.55,8.0,9.0,120.0,8.19,15.0,6.0,0.6,0.1,0.2,FLA,281.2,6.0,4.0,83.0,3.65,14.0,2.0,4.1,0.7,1.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.00630081300813,1.143089430894310,3.195934959349590,5.757575757575760
705,705,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,NYR,493.55,8.0,9.0,120.0,8.19,15.0,6.0,0.6,0.1,0.2,OTT,914.8,17.0,16.0,231.0,13.85,13.0,16.0,1.0,0.2,0.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.00630081300813,3.7186991869918700,3.195934959349590,5.688622754491020
706,706,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,NYR,493.55,8.0,9.0,120.0,8.19,15.0,6.0,0.6,0.1,0.2,OTT,914.8,17.0,16.0,231.0,13.85,13.0,16.0,4.1,0.7,1.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.00630081300813,3.7186991869918700,3.195934959349590,5.428571428571430
707,707,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,NYR,493.55,8.0,9.0,120.0,8.19,15.0,6.0,1.1,0.2,0.4,FLA,281.2,6.0,4.0,83.0,3.65,14.0,2.0,1.0,0.2,0.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.00630081300813,1.143089430894310,3.195934959349590,5.997474747474750
708,708,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,NYR,493.55,8.0,9.0,120.0,8.19,15.0,6.0,1.1,0.2,0.4,FLA,281.2,6.0,4.0,83.0,3.65,14.0,2.0,4.1,0.7,1.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.00630081300813,1.143089430894310,3.195934959349590,5.828220858895710
709,709,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,NYR,493.55,8.0,9.0,120.0,8.19,15.0,6.0,1.1,0.2,0.4,OTT,914.8,17.0,16.0,231.0,13.85,13.0,16.0,1.0,0.2,0.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.00630081300813,3.7186991869918700,3.195934959349590,5.81039755351682
710,710,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,NYR,493.55,8.0,9.0,120.0,8.19,15.0,6.0,1.1,0.2,0.4,OTT,914.8,17.0,16.0,231.0,13.85,13.0,16.0,4.1,0.7,1.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.00630081300813,3.7186991869918700,3.195934959349590,5.81039755351682
711,711,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,STL,664.65,10.0,7.0,183.0,11.01,11.0,18.0,0.6,0.1,0.2,FLA,281.2,6.0,4.0,83.0,3.65,14.0,2.0,1.0,0.2,0.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.7018292682926800,1.143089430894310,3.195934959349590,5.757575757575760
712,712,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,STL,664.65,10.0,7.0,183.0,11.01,11.0,18.0,0.6,0.1,0.2,FLA,281.2,6.0,4.0,83.0,3.65,14.0,2.0,4.1,0.7,1.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.7018292682926800,1.143089430894310,3.195934959349590,5.688622754491020
713,713,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,STL,664.65,10.0,7.0,183.0,11.01,11.0,18.0,0.6,0.1,0.2,OTT,914.8,17.0,16.0,231.0,13.85,13.0,16.0,1.0,0.2,0.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.7018292682926800,3.7186991869918700,3.195934959349590,5.428571428571430
714,714,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,STL,664.65,10.0,7.0,183.0,11.01,11.0,18.0,0.6,0.1,0.2,OTT,914.8,17.0,16.0,231.0,13.85,13.0,16.0,4.1,0.7,1.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.7018292682926800,3.7186991869918700,3.195934959349590,5.997474747474750
715,715,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,STL,664.65,10.0,7.0,183.0,11.01,11.0,18.0,1.1,0.2,0.4,FLA,281.2,6.0,4.0,83.0,3.65,14.0,2.0,1.0,0.2,0.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.7018292682926800,1.143089430894310,3.195934959349590,5.828220858895710
716,716,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,STL,664.65,10.0,7.0,183.0,11.01,11.0,18.0,1.1,0.2,0.4,FLA,281.2,6.0,4.0,83.0,3.65,14.0,2.0,4.1,0.7,1.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.7018292682926800,1.143089430894310,3.195934959349590,5.81039755351682
717,717,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,STL,664.65,10.0,7.0,183.0,11.01,11.0,18.0,1.1,0.2,0.4,OTT,914.8,17.0,16.0,231.0,13.85,13.0,16.0,1.0,0.2,0.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.7018292682926800,3.7186991869918700,3.195934959349590,5.81039755351682
718,718,T69,vladimir tarasenko,RW,"DET
                     DET",32,2,4750000.0,STL,664.65,10.0,7.0,183.0,11.01,11.0,18.0,1.1,0.2,0.4,OTT,914.8,17.0,16.0,231.0,13.85,13.0,16.0,4.1,0.7,1.3,DET,786.2,7.0,10.0,195.0,10.03,34.0,9.0,3.0,0.5,0.9,2.7018292682926800,3.7186991869918700,3.195934959349590,5.757575757575760
719,719,71,philip broberg,D,"STL
                     STL",23,2,4580917.0,EDM,579.77,1.0,2.0,72.0,1.77,26.0,12.0,7.7,1.3,2.5,EDM,139.4,0.0,2.0,13.0,0.14,2.0,2.0,0.8,0.1,0.3,STL,864.3,4.0,6.0,153.0,2.75,58.0,15.0,2.9,0.5,0.9,2.3567886178861800,0.5666666666666670,3.5134146341463400,5.486128143712580
720,720,72,jordan martinook,LW,"CAR
                     CAR",31,3,3050000.0,CAR,1281.88,13.0,15.0,306.0,21.33,20.0,45.0,6.3,1.1,2.0,CAR,1201.05,14.0,11.0,296.0,18.32,18.0,32.0,9.4,1.5,3.0,CAR,864.23,10.0,9.0,180.0,13.37,37.0,13.0,6.9,1.1,2.1,5.2108943089430900,4.882317073170730,3.513130081300810,3.4857142857142900
721,721,T73,eetu luostarinen,C,"FLA
                     FLA",24,3,3000000.0,FLA,1310.8,17.0,11.0,244.0,18.08,43.0,47.0,13.2,2.2,4.3,FLA,1306.77,12.0,10.0,236.0,18.4,28.0,51.0,4.4,0.7,1.4,FLA,873.7,7.0,7.0,130.0,10.06,32.0,14.0,0.2,0.0,0.1,5.328455284552850,5.312073170731710,3.5516260162601600,3.787878787878790
722,722,T73,mikael backlund,C,"CGY
                     CGY",34,2,4500000.0,CGY,1489.37,19.0,23.0,423.0,25.53,43.0,60.0,10.6,1.8,3.4,CGY,1577.23,15.0,20.0,391.0,23.47,56.0,61.0,1.1,0.2,0.4,CGY,1056.72,10.0,7.0,262.0,14.79,49.0,30.0,2.5,0.4,0.8,6.054349593495930,6.41150406504065,4.295609756097560,5.521472392638040
723,723,T73,nick foligno,LW,"CHI
                     CHI",36,2,4500000.0,BOS,741.73,10.0,12.0,116.0,7.87,18.0,21.0,10.3,1.7,3.3,CHI,1314.58,17.0,8.0,225.0,23.45,26.0,47.0,8.7,1.4,2.8,CHI,887.05,11.0,9.0,119.0,11.98,29.0,10.0,5.1,0.8,1.6,3.0151626016260200,5.343821138211380,3.605894308943090,5.5045871559633000
724,724,T73,jalen chatfield,D,"CAR
                     CAR",28,3,3000000.0,CAR,1101.73,6.0,5.0,215.0,5.11,21.0,28.0,10.2,1.7,3.3,CAR,1094.2,8.0,4.0,213.0,4.13,30.0,23.0,11.0,1.8,3.5,CAR,1061.5,5.0,2.0,217.0,2.87,54.0,22.0,5.2,0.8,1.6,4.4785772357723600,4.447967479674800,4.315040650406500,3.669724770642200
725,725,T73,tyler myers,D,"VAN
                     VAN",34,3,3000000.0,VAN,1630.75,1.0,7.0,218.0,5.12,48.0,25.0,-4.3,-0.7,-1.4,VAN,1458.67,5.0,12.0,219.0,4.13,33.0,13.0,-4.9,-0.8,-1.5,VAN,1084.0,3.0,6.0,147.0,3.8,42.0,25.0,-1.3,-0.2,-0.4,6.629065040650410,5.929552845528460,4.40650406504065,3.6363636363636400
726,726,78,jason dickinson,C,"CHI
                     CHI",29,2,4250000.0,CHI,1243.27,9.0,13.0,209.0,13.15,36.0,54.0,4.9,0.8,1.6,CHI,1358.77,22.0,5.0,237.0,13.02,35.0,54.0,16.3,2.7,5.2,CHI,844.88,7.0,4.0,138.0,6.89,22.0,13.0,4.0,0.7,1.2,5.053943089430890,5.5234552845528500,3.4344715447154500,5.089820359281440
727,727,T79,mats zuccarello-aasen,RW,"MIN
                     MIN",36,2,4125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.714285714285710
