"Player","Season","Team","Position","GP","TOI_All","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Samuel Bolduc","23-24","NYI","D",34,446.9,-0.7,0.6,0.1,0.1,0.4,-0.3,-0.7,0.7,0.1,0.2,0,0.1
"Samuel Girard","23-24","COL","D",59,1143.5,4.8,0.8,-0.9,-1.2,1.7,-0.2,3.8,-0.4,1.5,4.9,0.8,1.6
"Santeri Hatakka","23-24","N.J","D",12,175.8,2.7,0.1,0,0.2,0,0,2.7,0.2,0,3,0.5,0.9
"Scott Laughton","23-24","PHI","C",82,1284.2,1.1,-6.9,-1.5,-2.4,-1.8,0.6,-0.4,-9.3,-1.2,-10.9,-1.8,-3.5
"Scott Mayfield","23-24","NYI","D",41,769.4,-3,1.6,0,-0.5,-1,1.6,-3,1.1,0.6,-1.3,-0.2,-0.4
"Scott Perunovich","23-24","STL","D",54,824.7,5.5,-1.3,0.3,0,0.6,0.9,5.8,-1.3,1.5,6,1,1.9
"Sean Couturier","23-24","PHI","C",74,1318.4,6.1,2.8,-0.8,1.2,0.7,-1.2,5.3,4,-0.6,8.7,1.4,2.8
"Sean Durzi","23-24","ARI","D",76,1726.6,4.5,-0.1,3.1,0.3,-0.2,0.1,7.5,0.2,-0.1,7.6,1.3,2.4
"Sean Kuraly","23-24","CBJ","C",62,851.6,0.9,-0.4,0,0.9,-0.7,0.3,0.9,0.5,-0.4,1,0.2,0.3
"Sean Monahan","23-24","MTL","C",49,904.3,3.4,-4.7,4,-1.1,1.3,-1,7.4,-5.8,0.3,2,0.3,0.6
"Sean Monahan","23-24","WPG","C",34,597.5,5.6,0,1.4,0.5,1.2,-0.9,6.9,0.5,0.3,7.7,1.3,2.4
"Sean Walker","23-24","COL","D",18,323.1,2.4,-1.5,0,0.1,-0.9,-0.2,2.4,-1.3,-1.1,0,0,0
"Sean Walker","23-24","PHI","D",63,1234.2,9.5,2.1,-0.9,1.9,-0.2,-0.4,8.6,4.1,-0.6,12.1,2,3.8
"Sebastian Aho","23-24","CAR","C",78,1531,12.2,-1.2,4,0.8,0.5,-0.8,16.2,-0.4,-0.3,15.6,2.6,5
"Sebastian Aho (D)","23-24","NYI","D",58,950.7,-5.9,-2.8,-0.9,-0.8,1.2,1.3,-6.8,-3.5,2.5,-7.8,-1.3,-2.5
"Seth Jarvis","23-24","CAR","C",81,1518.8,12.7,4.6,3.9,0.7,1.9,0.4,16.6,5.3,2.3,24.1,4,7.7
"Seth Jones","23-24","CHI","D",67,1707.4,1.6,2.4,-0.2,0.4,0.6,-1.1,1.5,2.8,-0.5,3.7,0.6,1.2
"Shakir Mukhamadullin","23-24","S.J","D",3,63.5,-0.5,-0.2,0.1,0,-0.2,-0.1,-0.4,-0.2,-0.3,-0.9,-0.1,-0.3
"Shane Bowers","23-24","N.J","C",8,75.7,0.1,0.2,0,0,0.2,-0.2,0.1,0.2,0,0.3,0.1,0.1
"Shane Pinto","23-24","OTT","C",41,742.5,2.1,3.2,0.2,-0.4,0.4,-0.6,2.3,2.7,-0.2,4.8,0.8,1.5
"Shane Wright","23-24","SEA","C",8,108.3,1.5,0.4,-0.1,0,0.2,0.6,1.3,0.4,0.8,2.5,0.4,0.8
"Shayne Gostisbehere","23-24","DET","D",81,1546,-5.2,0.1,4.3,1.2,2.7,2.3,-1,1.3,4.9,5.3,0.9,1.7
"Shea Theodore","23-24","VGK","D",47,1038.2,4.9,-0.9,0.7,0.1,1.7,-0.4,5.6,-0.8,1.3,6.2,1,2
"Sheldon Rempal","23-24","VGK","R",9,89.7,-0.5,0.5,0.1,0,-0.1,0.2,-0.5,0.5,0,0.1,0,0
"Sidney Crosby","23-24","PIT","C",82,1647.1,12.2,-5.5,2.1,0,0.4,1.6,14.3,-5.5,2,10.8,1.8,3.4
"Simon Benoit","23-24","TOR","D",64,1102.6,-1,3.8,0,0.2,0,0.2,-0.9,4.1,0.2,3.3,0.5,1.1
"Simon Edvinsson","23-24","DET","D",16,292.1,1.3,1.8,0,0.3,0.3,0.1,1.3,2.2,0.3,3.8,0.6,1.2
"Simon Holmstrom","23-24","NYI","R",75,998.8,0.5,-1.2,0,-1,0.5,-0.7,0.5,-2.1,-0.1,-1.7,-0.3,-0.5
"Simon Nemec","23-24","N.J","D",60,1191.8,5.7,-0.2,-1.9,0.8,0.3,0.2,3.9,0.6,0.4,4.9,0.8,1.5
"Sonny Milano","23-24","WSH","L",49,612.9,5.6,3.2,-0.3,0,0.3,-0.2,5.2,3.2,0.1,8.5,1.4,2.7
"Spencer Stastney","23-24","NSH","D",20,319.7,2.2,0,0,-0.6,0.3,0,2.2,-0.6,0.4,1.9,0.3,0.6
"Stefan Noesen","23-24","CAR","R",81,961.7,6.5,2.9,2.1,0,0.6,-0.5,8.6,3,0,11.5,1.9,3.7
"Steven Lorentz","23-24","FLA","C",38,333.9,-3.1,1.3,0,0.1,-0.1,-0.7,-3.1,1.3,-0.8,-2.6,-0.4,-0.8
"Steven Stamkos","23-24","T.B","C",79,1440.5,2.3,-3.9,6.5,0,0.7,-0.6,8.7,-3.9,0.1,4.9,0.8,1.6
"T.J. Oshie","23-24","WSH","R",52,877.1,-0.9,-2.7,-1.2,0,-0.7,1.2,-2.1,-2.6,0.5,-4.2,-0.7,-1.3
"Tage Thompson","23-24","BUF","C",71,1286.3,5.9,0.6,2.2,-0.3,0.3,1.1,8.1,0.3,1.5,9.8,1.6,3.1
"Tanner Jeannot","23-24","T.B","L",55,661,-1.2,1.2,0,0,-0.6,-0.1,-1.1,1.2,-0.8,-0.7,-0.1,-0.2
"Tanner Pearson","23-24","MTL","L",54,698.7,-2.3,-2.5,0.1,-1.5,0.3,-0.1,-2.2,-4,0.2,-6,-1,-1.9
"Taylor Hall","23-24","CHI","L",10,163.3,0.2,-1.1,-0.3,0,0,0.1,0,-1.2,0.1,-1.1,-0.2,-0.4
"Taylor Raddysh","23-24","CHI","R",73,1159.4,-4.8,-1.4,-2.2,1.7,0.6,-1.4,-7,0.3,-0.8,-7.6,-1.2,-2.4
"Teddy Blueger","23-24","VAN","C",68,1015.6,1,2.5,-0.3,-0.4,0,-0.7,0.6,2.1,-0.6,2.1,0.3,0.7
"Teuvo Teravainen","23-24","CAR","L",76,1246.5,1.1,2.3,1,3.2,1.9,-1.8,2.1,5.5,0.1,7.8,1.3,2.5
"Thomas Bordeleau","23-24","S.J","C",27,405.7,-2.2,0,1.3,0,-0.5,0,-0.8,0,-0.5,-1.4,-0.2,-0.4
"Thomas Chabot","23-24","OTT","D",51,1175.3,6.9,0.8,0.3,0.4,-0.1,1,7.3,1.2,0.9,9.3,1.5,3
"Thomas Harley","23-24","DAL","D",79,1660.3,12.3,2.5,1.1,2.1,1.8,-0.4,13.4,4.6,1.4,19.4,3.2,6.2
"Thomas Novak","23-24","NSH","C",71,1008.2,8,1.7,1.9,0,1.6,0.6,9.9,1.7,2.2,13.8,2.3,4.4
"Tim Stützle","23-24","OTT","C",75,1583.9,9.4,-1.1,1.4,0.2,1.3,3.4,10.8,-0.9,4.7,14.6,2.4,4.6
"Timo Meier","23-24","N.J","R",69,1214.5,2.3,-2.5,3.4,0,0.3,-0.2,5.7,-2.5,0.1,3.3,0.5,1.1
"Timothy Liljegren","23-24","TOR","D",55,1081.6,-0.3,3.7,0.5,-0.4,0.9,-0.1,0.3,3.3,0.9,4.4,0.7,1.4
"Tj Brodie","23-24","TOR","D",78,1694.2,3,-1.4,0,-0.5,1.2,-0.2,3,-1.9,1,2,0.3,0.6
"Tom Wilson","23-24","WSH","R",74,1339.3,-5.3,2.4,0.6,-3.2,-2.6,2.2,-4.7,-0.8,-0.4,-6,-1,-1.9
"Tomas Hertl","23-24","S.J","C",48,1003.2,0.1,3.1,-2.3,-0.2,1.2,-0.9,-2.3,2.9,0.3,1,0.2,0.3
"Tomas Hertl","23-24","VGK","C",6,103.2,-0.2,0.1,1.5,-0.1,0.2,0.1,1.3,0,0.4,1.7,0.3,0.5
"Tomas Nosek","23-24","N.J","L",36,425,-2.3,-1.7,0,-1.4,0.4,-0.4,-2.3,-3.1,0,-5.3,-0.9,-1.7
"Tomas Tatar","23-24","COL","L",27,304.6,2.7,-0.3,-0.3,0,0.1,-0.1,2.4,-0.3,0,2.1,0.3,0.7
"Tomas Tatar","23-24","SEA","L",43,567.1,3.1,-1.6,-1.4,-0.5,0.3,0.6,1.6,-2.1,0.9,0.4,0.1,0.1
"Tony Deangelo","23-24","CAR","D",31,444.4,-0.8,-2,-0.2,0.1,0.6,-0.3,-1.1,-2,0.3,-2.8,-0.5,-0.9
"Torey Krug","23-24","STL","D",77,1691,-5.3,-0.8,-1.3,0.6,1.4,0.2,-6.7,-0.2,1.6,-5.2,-0.9,-1.7
"Travis Boyd","23-24","ARI","C",16,153.9,3.3,-1.1,0,0,0.2,-0.3,3.3,-1.1,-0.1,2.1,0.3,0.7
"Travis Dermott","23-24","ARI","D",50,864,-7.3,-0.5,0,1.1,-0.3,-0.2,-7.3,0.5,-0.5,-7.2,-1.2,-2.3
"Travis Hamonic","23-24","OTT","D",48,707.3,1,-4.8,0,1.3,-0.6,0,1,-3.5,-0.6,-3.1,-0.5,-1
"Travis Konecny","23-24","PHI","R",76,1507.9,11.9,-2.9,-0.8,-0.4,0.7,0.1,11.1,-3.3,0.8,8.6,1.4,2.7
"Travis Sanheim","23-24","PHI","D",81,1929.2,1.1,0.9,0.5,0.8,0.4,0.1,1.6,1.6,0.5,3.7,0.6,1.2
"Trent Frederic","23-24","BOS","C",82,1128,4.7,-1.1,0.5,1.6,-0.1,-0.1,5.3,0.4,-0.1,5.6,0.9,1.8
"Trevor Lewis","23-24","L.A","C",82,954,-1.8,2.9,0.1,0.1,0.3,-0.7,-1.7,3,-0.4,0.9,0.2,0.3
"Trevor Moore","23-24","L.A","L",82,1474.3,9.8,2,1.1,0.7,0.6,0.4,10.8,2.7,1,14.5,2.4,4.6
"Trevor Van Riemsdyk","23-24","WSH","D",70,1306.5,1.8,8.2,-0.1,1,1.2,0.1,1.7,9.2,1.2,12.1,2,3.8
"Trevor Zegras","23-24","ANA","C",31,529.8,1.7,0.6,-1.9,0,-0.1,-0.6,-0.2,0.6,-0.7,-0.3,-0.1,-0.1
"Trey Fix-Wolansky","23-24","CBJ","R",11,120.9,1.5,-1.7,-0.1,0,0.1,-0.3,1.4,-1.7,-0.2,-0.5,-0.1,-0.2
"Tristan Luneau","23-24","ANA","D",7,125.1,0.4,-1.5,0,0,-0.1,0,0.4,-1.5,0,-1.2,-0.2,-0.4
"Troy Stecher","23-24","ARI","D",47,866.4,-1.6,3.8,0,-0.7,-0.2,0.1,-1.6,3.1,-0.1,1.4,0.2,0.4
"Troy Stecher","23-24","EDM","D",7,112,0.9,0.8,0,0,-0.5,0.1,0.9,0.8,-0.4,1.2,0.2,0.4
"Troy Terry","23-24","ANA","R",76,1389.9,7.3,2.1,0.8,0,1.1,2.3,8.1,2.1,3.4,13.7,2.2,4.3
"Ty Dellandrea","23-24","DAL","C",42,532.2,1.1,1.2,0,-1.3,-0.4,0.1,1.1,-0.1,-0.2,0.8,0.1,0.3
"Ty Emberson","23-24","S.J","D",30,556.5,-0.2,4.3,0.1,0.9,0.6,-0.2,-0.1,5.2,0.4,5.5,0.9,1.7
"Tye Kartye","23-24","SEA","L",77,911.4,0.6,0.4,-0.1,0.3,0.6,0.3,0.5,0.8,1,2.2,0.4,0.7
"Tyler Bertuzzi","23-24","TOR","L",80,1283.7,5.5,-0.6,3.1,0,0,0.4,8.5,-0.6,0.4,8.3,1.4,2.6
"Tyler Johnson","23-24","CHI","C",67,1041.1,-4.1,-5.1,2.6,0,0.1,-0.8,-1.5,-5.1,-0.7,-7.4,-1.2,-2.3
"Tyler Kleven","23-24","OTT","D",9,113.8,-0.1,-0.4,0,-0.1,-0.1,-0.1,-0.1,-0.5,-0.2,-0.7,-0.1,-0.2
"Tyler Motte","23-24","T.B","C",69,859.8,-5.6,1.7,0,3.2,0,0.3,-5.6,4.9,0.3,-0.3,0,-0.1
"Tyler Myers","23-24","VAN","D",77,1458.7,1.4,-1.2,-0.6,-0.7,-3.3,-0.4,0.8,-1.9,-3.7,-4.9,-0.8,-1.5
"Tyler Pitlick","23-24","NYR","C",34,346.7,-1.2,-1,0,-0.3,0.4,0.2,-1.2,-1.3,0.6,-1.9,-0.3,-0.6
"Tyler Seguin","23-24","DAL","C",68,1125,9.1,-5.8,2.1,1.8,-0.2,-1.3,11.2,-4,-1.5,5.7,0.9,1.8
"Tyler Toffoli","23-24","N.J","R",61,1069.6,4.2,-2.9,4.5,0,1.3,-0.2,8.7,-2.9,1.1,7,1.1,2.2
"Tyler Toffoli","23-24","WPG","C",18,270.1,4.9,0.4,-0.7,0,0.5,-0.4,4.3,0.4,0,4.7,0.8,1.5
"Tyler Tucker","23-24","STL","D",26,323.7,3.4,-0.8,0,0.3,-0.7,0,3.4,-0.6,-0.7,2.2,0.4,0.7
"Tyson Barrie","23-24","NSH","D",41,751,0.5,-4.2,1.2,0,0.1,-0.2,1.8,-4.1,-0.1,-2.4,-0.4,-0.8
"Tyson Foerster","23-24","PHI","R",77,1329.5,3.1,6.7,0.8,0,0.2,1.5,4,6.7,1.7,12.3,2,3.9
"Tyson Jost","23-24","BUF","C",43,455.6,-1.1,-2.4,0,0.7,0.1,0.3,-1.1,-1.7,0.3,-2.5,-0.4,-0.8
"Urho Vaakanainen","23-24","ANA","D",68,1188.2,3.2,4.8,0,-1.2,0.4,0.2,3.2,3.6,0.6,7.4,1.2,2.4
"Uvis Balinskis","23-24","FLA","D",26,366.6,-1.6,0.8,0,0.3,0.2,0.2,-1.6,1.1,0.4,-0.1,0,0
"Valeri Nichushkin","23-24","COL","R",54,1152.6,2.1,-1.5,6.3,1.1,0.6,0,8.5,-0.4,0.6,8.7,1.4,2.8
"Valtteri Puustinen","23-24","PIT","R",52,610.9,3.5,1.7,0,0,0.6,-0.9,3.5,1.7,-0.3,4.9,0.8,1.6
"Vasily Podkolzin","23-24","VAN","R",19,205.2,-1.5,0,-0.2,0,-0.1,-0.4,-1.6,0,-0.5,-2.1,-0.3,-0.7
"Victor Hedman","23-24","T.B","D",78,1935.3,8.6,-5.8,5.4,-1.1,1,-0.7,14,-6.9,0.3,7.5,1.2,2.4
"Victor Olofsson","23-24","BUF","L",51,589.9,2,-1.8,-1.2,0,0.8,-0.1,0.8,-1.8,0.7,-0.3,0,-0.1
"Viktor Arvidsson","23-24","L.A","R",18,300.4,1.8,-0.3,1,0,-0.4,0.3,2.8,-0.3,-0.1,2.4,0.4,0.8
"Vince Dunn","23-24","SEA","D",59,1362.1,3.2,-0.6,2.5,0.2,0.2,0.2,5.7,-0.4,0.4,5.7,0.9,1.8
"Vincent Desharnais","23-24","EDM","D",78,1226.7,-6.8,3.5,0,2.9,-0.1,-0.4,-6.8,6.5,-0.4,-0.8,-0.1,-0.2
"Vincent Iorio","23-24","WSH","D",6,59,-0.1,0.6,0,0,0.1,0.1,-0.1,0.6,0.2,0.7,0.1,0.2
"Vincent Trocheck","23-24","NYR","C",82,1759.3,10.8,0.2,4.8,0.8,0.1,0,15.6,1,0.1,16.7,2.7,5.3
"Vinni Lettieri","23-24","MIN","C",46,441,1,-0.1,-0.2,-0.3,-0.3,-0.1,0.8,-0.4,-0.3,0.1,0,0
"Vinnie Hinostroza","23-24","PIT","C",14,136.5,-0.5,-1.3,0,0,0,-0.1,-0.5,-1.3,-0.1,-1.9,-0.3,-0.6
"Vladimir Tarasenko","23-24","FLA","R",19,281.2,3,-0.5,-1.9,0,0.6,-0.2,1.1,-0.5,0.4,1,0.2,0.3
"Vladimir Tarasenko","23-24","OTT","R",57,914.8,9.7,-6.4,0.7,0,1.3,-1.4,10.5,-6.4,0,4.1,0.7,1.3
"Vladislav Gavrikov","23-24","L.A","D",77,1587.7,4.8,2,-0.3,0.5,2,-0.2,4.5,2.6,1.8,8.9,1.5,2.8
"Vladislav Kolyachonok","23-24","ARI","D",5,62.4,3,0.4,0,0,0,-0.1,3,0.4,-0.1,3.4,0.5,1.1
"Vladislav Namestnikov","23-24","WPG","C",78,1128.3,7.8,2.9,2.7,-1,0.8,0.2,10.6,1.9,1,13.5,2.2,4.3
"Walker Duehr","23-24","CGY","R",40,324.6,1.8,-2,-0.1,-0.1,0.2,-0.3,1.8,-2.1,-0.1,-0.4,-0.1,-0.1
"Waltteri Merela","23-24","T.B","C",19,186.5,-0.8,-0.2,0,-0.2,0.3,0.3,-0.8,-0.4,0.6,-0.6,-0.1,-0.2
"Warren Foegele","23-24","EDM","L",82,1146,5.6,-1.5,-0.3,0.8,0.5,0.7,5.3,-0.8,1.2,5.7,0.9,1.8
"Will Cuylle","23-24","NYR","L",81,901,-0.5,2.6,1,0,-0.1,0,0.5,2.6,-0.1,3,0.5,0.9
"William Borgen","23-24","SEA","D",82,1442,2.5,1.7,0,-1.1,-0.1,-0.4,2.5,0.6,-0.5,2.6,0.4,0.8
"William Carrier","23-24","VGK","L",39,435.7,-0.8,3.1,0,0,-0.1,0.9,-0.8,3.1,0.8,3.1,0.5,1
"William Eklund","23-24","S.J","L",80,1492.9,3,-0.7,1.4,1.5,1.5,-0.4,4.5,0.8,1,6.3,1,2
"William Karlsson","23-24","VGK","C",70,1232,10.2,3.7,2.2,-0.4,1.5,0.9,12.4,3.2,2.5,18.1,3,5.8
"William Lagesson","23-24","ANA","D",10,156.5,-2.5,0.2,0,0.5,-0.4,0,-2.5,0.7,-0.4,-2.2,-0.4,-0.7
"William Lagesson","23-24","TOR","D",30,435.4,-1.1,1.4,0,0.9,0.4,-0.3,-1.1,2.3,0.1,1.3,0.2,0.4
"William Lockwood","23-24","FLA","R",26,213.2,-1,2.2,0,0.2,0.1,-0.4,-1,2.4,-0.3,1.1,0.2,0.3
"William Nylander","23-24","TOR","R",82,1632.8,6.4,-3,5.4,-0.8,1.4,0.4,11.8,-3.8,1.8,9.8,1.6,3.1
"Wyatt Johnston","23-24","DAL","C",82,1394.2,5.8,3.7,1.2,0.4,-0.5,0.6,7,4.1,0.2,11.3,1.9,3.6
"Wyatt Kaiser","23-24","CHI","D",32,554,1.7,1.7,0,-1.3,-0.5,0.4,1.7,0.5,-0.1,2.1,0.3,0.7
"Yakov Trenin","23-24","COL","C",16,203.7,-1.2,0.1,0,-1.1,0.3,0.1,-1.2,-1,0.4,-1.8,-0.3,-0.6
"Yakov Trenin","23-24","NSH","C",60,903.8,1.4,1.9,0,2.2,-0.1,-0.9,1.4,4.1,-1,4.5,0.7,1.4
"Yanni Gourde","23-24","SEA","C",80,1395.8,-0.4,-0.8,-0.5,4.1,-0.2,-0.6,-0.9,3.3,-0.8,1.7,0.3,0.5
"Yegor Chinakhov","23-24","CBJ","R",53,803.2,4.3,1,0.7,0.7,1.3,0.7,5,1.6,2,8.7,1.4,2.8
"Yegor Sharangovich","23-24","CGY","C",82,1419.7,1.2,-0.8,2,-0.8,2.4,-1,3.2,-1.5,1.4,3.1,0.5,1
"Zac Jones","23-24","NYR","D",31,453.5,2.4,-1.1,0,0,0.3,-0.5,2.5,-1.1,-0.2,1.2,0.2,0.4
"Zach Benson","23-24","BUF","L",71,1030.7,0.2,2.8,-0.8,-0.4,-0.6,0,-0.6,2.4,-0.6,1.1,0.2,0.4
"Zach Bogosian","23-24","MIN","D",61,1114.4,4.8,5.8,0,0.7,-0.1,-0.3,4.8,6.6,-0.3,11,1.8,3.5
"Zach Dean","23-24","STL","C",9,95,-1.9,-1,0,-0.1,-0.3,0,-1.9,-1.1,-0.4,-3.3,-0.5,-1.1
"Zach Hyman","23-24","EDM","L",80,1560,21.5,3,3.9,0,-0.3,0.4,25.5,3,0.1,28.6,4.7,9.1
"Zach Parise","23-24","COL","L",30,389,-1.6,0.8,0.4,-0.4,0.2,-0.4,-1.3,0.3,-0.3,-1.2,-0.2,-0.4
"Zach Sanford","23-24","ARI","L",11,101.8,0.1,0.7,0,0,-0.1,-0.2,0.1,0.7,-0.3,0.5,0.1,0.2
"Zach Sanford","23-24","CHI","L",18,212.5,-0.7,1.2,-0.1,0,0.3,0.1,-0.8,1.2,0.4,0.8,0.1,0.3
"Zach Werenski","23-24","CBJ","D",70,1711.6,18.4,-2.8,0.2,-0.9,1.9,-1.5,18.6,-3.7,0.4,15.3,2.5,4.9
"Zach Whitecloud","23-24","VGK","D",61,1072.6,-2.5,5.8,-0.1,1.2,0,1.1,-2.6,6.9,1.1,5.4,0.9,1.7
"Zachary Bolduc","23-24","STL","C",25,300.4,1.6,1.2,-0.4,0,0.2,-0.3,1.2,1.2,-0.1,2.3,0.4,0.7
"Zack MacEwen","23-24","OTT","R",30,191.8,0.9,0.4,0,0,-0.7,0,0.9,0.4,-0.7,0.6,0.1,0.2
"Zack Ostapchuk","23-24","OTT","C",7,73.5,-1,-0.7,0,0,0.2,0,-1,-0.7,0.2,-1.6,-0.3,-0.5
"Zemgus Girgensons","23-24","BUF","L",63,746.5,-1.3,0.6,0,-0.3,0.3,0.2,-1.3,0.3,0.5,-0.5,-0.1,-0.2
