"Player","Season","Team","Position","GP","TOI_All","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Mats Zuccarello","24-25","MIN","R",69,1356.3,5.5,-0.2,2.7,0,1.3,1.6,8.2,-0.2,3,11,1.8,3.4
"Matt Benning","24-25","S.J","D",7,91.3,-1.4,-0.6,0,0.1,-0.2,0.3,-1.4,-0.4,0.1,-1.7,-0.3,-0.5
"Matt Boldy","24-25","MIN","L",82,1663.4,4.8,-0.5,1.3,0.4,-0.1,-0.2,6.1,-0.1,-0.4,5.7,0.9,1.8
"Matt Coronato","24-25","CGY","R",76,1339.1,4.9,1.6,2.5,0,0.8,0,7.5,1.6,0.8,9.8,1.6,3.1
"Matt Duchene","24-25","DAL","C",81,1388.4,10,-2.6,6.9,-0.2,1.6,-0.7,16.9,-2.8,1,15.1,2.5,4.7
"Matt Dumba","24-25","DAL","D",62,952.1,2.1,-3.2,1.1,-0.1,-1.2,-0.3,3.3,-3.3,-1.5,-1.5,-0.3,-0.5
"Matt Grzelcyk","24-25","PIT","D",81,1667.8,2.1,-1.4,3.4,1.6,1.6,-0.7,5.5,0.2,0.9,6.7,1.1,2.1
"Matt Martin","24-25","NYI","L",31,260,-1.6,-0.9,0,0,0.5,-0.3,-1.6,-0.9,0.2,-2.2,-0.4,-0.7
"Matt Nieto","24-25","PIT","L",32,392,-1.7,1.7,0,0,0.4,-0.6,-1.7,1.7,-0.1,-0.1,0,0
"Matt Rempe","24-25","NYR","C",41,343.2,3,-2.5,0,0,-2.1,0.7,3,-2.5,-1.3,-0.8,-0.1,-0.3
"Matt Roy","24-25","WSH","D",69,1371.7,3.7,1.6,0,1.1,0.7,-0.6,3.7,2.7,0.1,6.5,1.1,2
"Matt Savoie","24-25","EDM","C",4,50.1,0.1,-0.6,0,0,0.1,-0.1,0.1,-0.6,0,-0.4,-0.1,-0.1
"Matthew Highmore","24-25","OTT","C",41,457.8,-2.8,-0.3,0,-0.9,0.2,1,-2.8,-1.2,1.1,-2.9,-0.5,-0.9
"Matthew Kessel","24-25","STL","D",29,381.1,-0.1,0.3,0,-0.3,0.2,-0.2,-0.1,0,0,-0.1,0,0
"Matthew Knies","24-25","TOR","L",77,1429.8,6,0.7,3.8,-1.9,0.5,0.6,9.8,-1.2,1.1,9.8,1.6,3
"Matthew Poitras","24-25","BOS","C",33,431.9,-0.5,0.7,-0.8,0,0.4,1.2,-1.3,0.7,1.6,1,0.2,0.3
"Matthew Tkachuk","24-25","FLA","L",52,948,7.3,-0.5,2.1,0,-0.4,1,9.3,-0.5,0.6,9.4,1.5,2.9
"Matthew Wood","24-25","NSH","R",5,56.6,-0.3,-0.4,-0.1,0,0,-0.1,-0.3,-0.4,-0.1,-0.9,-0.1,-0.3
"Mattias Ekholm","24-25","EDM","D",65,1442.8,3.2,1.3,2.6,1.9,0.6,-0.4,5.8,3.1,0.2,9.1,1.5,2.8
"Mattias Janmark","24-25","EDM","C",79,1048.5,-4.1,-1.5,0,-1.5,0.8,0.1,-4.1,-3.1,0.8,-6.3,-1,-2
"Mattias Samuelsson","24-25","BUF","D",61,1173.5,1.9,-0.4,0,0.5,1.4,-0.4,1.9,0.1,1,3,0.5,0.9
"Matty Beniers","24-25","SEA","C",82,1532.4,0.9,3.9,-4.6,0.8,1.9,1.4,-3.7,4.6,3.3,4.2,0.7,1.3
"Matvei Michkov","24-25","PHI","R",79,1314,9.6,-3.3,-0.4,0,-0.3,0.7,9.2,-3.3,0.4,6.3,1,2
"Maveric Lamoureux","24-25","UTA","D",15,241.9,0.9,2.9,0,-0.2,-1.7,0.2,0.9,2.7,-1.5,2,0.3,0.6
"Mavrik Bourque","24-25","DAL","C",72,911.2,2.9,1.8,-0.3,0.5,1.1,0.7,2.6,2.4,1.7,6.7,1.1,2.1
"Max Domi","24-25","TOR","C",73,1033.4,3.7,-0.6,0.1,0,-1.4,-0.9,3.8,-0.6,-2.3,1,0.2,0.3
"Max Jones","24-25","BOS","L",7,70.1,-0.7,-1,0,0,-0.6,0.2,-0.7,-1,-0.4,-2.1,-0.3,-0.7
"Max Jones","24-25","EDM","L",18,160.3,-2.7,-0.4,0,0,-0.4,-0.3,-2.7,-0.4,-0.7,-3.9,-0.6,-1.2
"Max Pacioretty","24-25","TOR","L",37,499.4,1.4,-3.7,0,0,-0.4,-0.4,1.4,-3.7,-0.7,-3,-0.5,-0.9
"Max Sasson","24-25","VAN","C",28,286.6,1,0.2,0,0,0.6,0,1,0.2,0.6,1.9,0.3,0.6
"Maxim Tsyplakov","24-25","NYI","R",76,1137.9,4.5,3.3,-0.3,0,-0.9,-0.8,4.2,3.3,-1.7,5.8,1,1.8
"Maxwell Crozier","24-25","T.B","D",5,83.4,-0.4,0.6,0,0,0.2,-0.1,-0.4,0.7,0.1,0.3,0.1,0.1
"Michael Amadio","24-25","OTT","R",71,1000.4,4.1,2.7,1.7,0.3,0.9,0,5.8,3.1,0.9,9.8,1.6,3
"Michael Bunting","24-25","NSH","L",17,281.2,1.5,-1,1.1,0,-0.6,0.1,2.7,-1,-0.5,1.2,0.2,0.4
"Michael Bunting","24-25","PIT","L",58,884.7,1.2,-0.7,2.5,0,-1,0.5,3.7,-0.7,-0.5,2.6,0.4,0.8
"Michael Callahan","24-25","BOS","D",17,240.4,0.7,-1.6,0,0.4,0.3,-0.2,0.7,-1.2,0.1,-0.5,-0.1,-0.2
"Michael Carcone","24-25","UTA","L",53,606,4.7,-2.3,-0.2,0,0,0.3,4.5,-2.3,0.2,2.4,0.4,0.8
"Michael Eyssimont","24-25","SEA","C",20,208.6,2.1,0.5,0,0,-0.2,0.4,2.1,0.5,0.1,2.7,0.4,0.8
"Michael Eyssimont","24-25","T.B","C",57,608.6,-0.6,2.7,0,0,-1.1,0.3,-0.6,2.7,-0.8,1.3,0.2,0.4
"Michael Kesselring","24-25","UTA","D",82,1450.3,-0.9,3.1,-0.9,-0.7,-1,0.9,-1.7,2.4,-0.1,0.5,0.1,0.2
"Michael McCarron","24-25","NSH","C/R",73,1003,0.4,-1.2,0,1.1,-0.5,-0.2,0.3,-0.1,-0.7,-0.5,-0.1,-0.2
"Michael Pezzetta","24-25","MTL","L",25,148.3,-0.1,2.1,0,0,-0.9,-0.1,-0.1,2.1,-1,1,0.2,0.3
"Michael Rasmussen","24-25","DET","C",75,1004.3,1.8,1.5,-0.7,-2.4,1,-0.2,1.1,-0.9,0.8,1,0.2,0.3
"Mika Zibanejad","24-25","NYR","C",81,1521,-0.6,-3.8,2,0.2,1.3,0.6,1.4,-3.6,2,-0.2,0,-0.1
"Mikael Backlund","24-25","CGY","C",75,1406,1.3,2.8,1,-3.3,0.3,-1.5,2.2,-0.5,-1.2,0.5,0.1,0.2
"Mikael Granlund","24-25","DAL","C",30,511.8,3,-5.4,0,-0.2,0.4,-0.4,3,-5.7,0,-2.7,-0.4,-0.8
"Mikael Granlund","24-25","S.J","C",52,1084.5,3,-4.3,0,-2,0.2,0.3,3.1,-6.3,0.4,-2.8,-0.5,-0.9
"Mikael Pyyhtia","24-25","CBJ","L",47,568.7,-3,-1.9,0,0.9,0.6,-0.7,-3,-1,0,-4,-0.7,-1.2
"Mike Matheson","24-25","MTL","D",79,1980.3,0.7,-5.2,-0.9,0.6,0.2,0.5,-0.1,-4.7,0.7,-4.1,-0.7,-1.3
"Mike Reilly","24-25","NYI","D",17,255.1,-1.8,0.3,-0.7,0,0.3,0.1,-2.5,0.3,0.4,-1.8,-0.3,-0.6
"Mikey Anderson","24-25","L.A","D",76,1726.3,-7.4,8.8,0.1,-1.2,1.9,-0.3,-7.3,7.6,1.6,1.9,0.3,0.6
"Mikhail Sergachev","24-25","UTA","D",77,1934,7.2,-3.3,4.4,1.2,1.3,-0.9,11.6,-2.2,0.4,9.8,1.6,3
"Mikko Rantanen","24-25","CAR","R",13,257.6,-2,1,-2,0,-0.4,-0.5,-4,1,-0.9,-4,-0.7,-1.2
"Mikko Rantanen","24-25","COL","R",49,1102.4,5,-2,0.1,0,-0.4,0.9,5,-2,0.5,3.5,0.6,1.1
"Mikko Rantanen","24-25","DAL","R",19,361.2,1.9,-1.8,-0.4,0,-0.4,-0.5,1.5,-1.8,-0.9,-1.2,-0.2,-0.4
"Miles Wood","24-25","COL","L",37,420.1,1.1,-0.9,0,0.5,-0.6,0.3,1.1,-0.4,-0.2,0.5,0.1,0.2
"Miro Heiskanen","24-25","DAL","D",50,1258,-0.3,2.7,-2.9,1.1,1.6,0.4,-3.2,3.9,2,2.7,0.4,0.8
"Mitch Marner","24-25","TOR","R",80,1710,12.4,-1.4,4.4,-0.8,2.3,0.6,16.7,-2.2,2.8,17.4,2.8,5.4
"Mitchell Chaffee","24-25","T.B","R",66,794.3,0.5,-4,-1.7,0,0.8,0.4,-1.3,-4,1.2,-4.1,-0.7,-1.3
"Mitchell Stephens","24-25","SEA","C",28,258.3,-1.8,-0.5,0,0.1,0,-0.1,-1.8,-0.4,-0.2,-2.4,-0.4,-0.7
"Morgan Barron","24-25","WPG","C",73,755,-0.6,0.9,0.1,-0.6,0.3,0.6,-0.5,0.3,0.9,0.7,0.1,0.2
"Morgan Frost","24-25","CGY","C",31,517.4,-1.4,-0.6,-0.4,0,0.1,-0.8,-1.7,-0.6,-0.7,-3.1,-0.5,-1
"Morgan Frost","24-25","PHI","C",49,744.2,1.1,3.8,1.1,0,0.1,0.5,2.2,3.8,0.6,6.6,1.1,2.1
"Morgan Geekie","24-25","BOS","C",77,1302.9,12.9,2.5,1,0,0.8,-0.5,13.9,2.5,0.3,16.7,2.7,5.2
"Morgan Rielly","24-25","TOR","D",81,1732.6,3.4,0.4,3.1,-0.3,2.1,-0.5,6.5,0.1,1.5,8.1,1.3,2.5
"Moritz Seider","24-25","DET","D",80,2007.9,1.9,3.5,3.7,0.7,0.8,1.8,5.6,4.2,2.6,12.4,2,3.9
"Nate Schmidt","24-25","FLA","D",80,1322.3,-0.1,6.2,-1.2,1.9,1.2,0.3,-1.2,8.1,1.5,8.3,1.4,2.6
"Nathan Bastian","24-25","N.J","R",58,629.4,-2.9,3.1,0.2,0.7,-0.1,-0.1,-2.8,3.8,-0.2,0.8,0.1,0.3
"Nathan MacKinnon","24-25","COL","C",79,1799.8,7.3,-0.1,4.6,0,1.9,1.5,11.8,-0.1,3.4,15.2,2.5,4.7
"Nathan Walker","24-25","STL","L",73,883.8,-0.9,1.1,-0.1,-1.4,0.2,0.2,-1,-0.3,0.4,-0.9,-0.1,-0.3
"Nazem Kadri","24-25","CGY","C",81,1570.3,0.2,-2,1.4,0.1,-0.1,3.7,1.6,-2,3.7,3.3,0.5,1
"Neal Pionk","24-25","WPG","D",68,1504,2.2,3.1,3.1,-1.5,0.7,-0.6,5.4,1.6,0,7,1.1,2.2
"Nic Dowd","24-25","WSH","C",81,1229,2,3.4,0,1,-0.5,0.2,2,4.5,-0.4,6.1,1,1.9
"Nicholas Robertson","24-25","TOR","L",68,814.9,1.8,1.9,-1.5,0,0.2,0.5,0.2,1.9,0.7,2.8,0.5,0.9
"Nick Bjugstad","24-25","UTA","C",66,812.9,2.4,-1.2,-0.8,0,0.3,0,1.6,-1.2,0.2,0.7,0.1,0.2
"Nick Blankenburg","24-25","NSH","D",59,1153.2,2.1,1.7,0.3,-0.4,0.2,0.9,2.4,1.3,1.1,4.8,0.8,1.5
"Nick Cousins","24-25","OTT","C",49,583.1,3.1,1.2,0,0,-0.9,0.2,3.1,1.2,-0.7,3.5,0.6,1.1
"Nick Desimone","24-25","UTA","D",20,311.6,-0.1,1,0,-0.2,0.6,-0.3,-0.1,0.8,0.3,1.1,0.2,0.3
"Nick Foligno","24-25","CHI","L",78,1242.1,4.7,0.6,1.7,-2.8,0.7,-0.7,6.4,-2.1,0,4.3,0.7,1.3
"Nick Jensen","24-25","OTT","D",70,1415.8,6.7,1.6,-0.6,-2,2.3,0.3,6.1,-0.5,2.6,8.3,1.4,2.6
"Nick Leddy","24-25","STL","D",31,578.8,3.7,-1,0,0,1,0,3.7,-1,1,3.7,0.6,1.1
"Nick Paul","24-25","T.B","L",75,1233.2,1.8,0.4,0.1,1.7,1.6,-1.6,1.9,2,0.1,4,0.7,1.3
"Nick Perbix","24-25","T.B","D",73,1069.5,4.7,1.9,0,-0.4,0.5,-0.3,4.7,1.5,0.2,6.4,1.1,2
"Nick Schmaltz","24-25","UTA","C",82,1524.2,6,-0.9,4.5,-1.5,2,0.2,10.6,-2.4,2.2,10.3,1.7,3.2
"Nick Seeler","24-25","PHI","D",76,1310.7,3.4,2.2,0,0.3,0.9,-0.1,3.4,2.5,0.8,6.7,1.1,2.1
"Nick Suzuki","24-25","MTL","C",81,1623.3,14.5,-2.9,1.7,1.8,2.5,-0.4,16.3,-1.1,2.1,17.3,2.8,5.4
"Nico Hischier","24-25","N.J","C",75,1529.1,5.3,0.1,8,-1.8,2.1,2,13.4,-1.7,4.1,15.7,2.6,4.9
"Nico Sturm","24-25","FLA","C",15,169.4,-1.3,-0.1,0,0.1,0.2,0,-1.3,0,0.2,-1.1,-0.2,-0.3
"Nico Sturm","24-25","S.J","C",47,476.1,3,-1,0,-0.8,0.2,-0.4,2.9,-1.8,-0.1,1,0.2,0.3
"Nicolas Aube-Kubel","24-25","BUF","R",19,181.1,-0.9,0.8,0,0,-0.6,0,-0.9,0.8,-0.5,-0.7,-0.1,-0.2
"Nicolas Deslauriers","24-25","PHI","L",30,226.1,0.3,-0.5,0,0,0.5,-0.4,0.3,-0.5,0,-0.1,0,0
"Nicolas Hague","24-25","VGK","D",67,1136.1,-1.6,0,0,-1.4,1,0,-1.6,-1.4,1.1,-1.9,-0.3,-0.6
"Nicolas Roy","24-25","VGK","C",70,1061.6,-0.8,-1.2,-0.3,-0.8,-0.3,-0.7,-1.1,-1.9,-1,-4.1,-0.7,-1.3
"Nikita Grebenkin","24-25","TOR","R",7,61.2,-1,-0.6,0.1,0,0,0.1,-1,-0.6,0,-1.6,-0.3,-0.5
"Nikita Kucherov","24-25","T.B","R",77,1639,17,-1.6,5.3,0,0.5,2.1,22.3,-1.6,2.5,23.3,3.8,7.2
"Nikita Nesterenko","24-25","ANA","C",20,206.3,1.3,0.8,0,0,0.2,0,1.3,0.8,0.2,2.3,0.4,0.7
"Nikita Prishchepov","24-25","COL","C",10,63.7,0.3,0.3,0,0,0.1,0,0.3,0.3,0.2,0.8,0.1,0.3
"Nikita Zadorov","24-25","BOS","D",81,1668.6,2.8,1.5,-0.3,0.8,-2.9,0.5,2.5,2.3,-2.4,2.4,0.4,0.8
"Niko Mikkola","24-25","FLA","D",76,1534.8,2.3,7.6,-0.2,2.1,-1.1,0.4,2.1,9.7,-0.7,11,1.8,3.4
"Nikolai Kovalenko","24-25","COL","R",28,336.1,1.9,1.4,0.4,0,-0.5,0.8,2.3,1.4,0.3,4,0.7,1.2
"Nikolai Kovalenko","24-25","S.J","R",28,352,3,-2.5,0.7,0,0.1,0.2,3.7,-2.5,0.3,1.5,0.3,0.5
"Nikolaj Ehlers","24-25","WPG","L",69,1090,6.7,0.6,2.9,0,1.6,2.1,9.7,0.6,3.7,14,2.3,4.4
"Nikolas Matinpalo","24-25","OTT","D",40,501.4,-1.3,-0.4,0,0,-0.3,0.1,-1.3,-0.4,-0.2,-1.9,-0.3,-0.6
"Nils Aman","24-25","VAN","C",19,199.2,0.2,-0.8,0,0,0.2,-0.4,0.2,-0.8,-0.1,-0.7,-0.1,-0.2
"Nils Hoglander","24-25","VAN","L",71,859.4,4.6,2.6,-0.2,0,-0.5,1.3,4.4,2.6,0.8,7.8,1.3,2.4
"Nils Lundkvist","24-25","DAL","D",39,585.4,-1.7,1.9,-0.1,0,-0.7,-0.1,-1.9,1.9,-0.9,-0.9,-0.1,-0.3
"Nino Niederreiter","24-25","WPG","R",81,1201.7,4.3,-1.6,2.8,0,-0.1,-0.1,7.1,-1.6,-0.1,5.3,0.9,1.6
"Noah Cates","24-25","PHI","L",77,1223.3,4.5,-0.4,-1.2,0,1.6,-0.3,3.3,-0.4,1.3,4.2,0.7,1.3
"Noah Dobson","24-25","NYI","D",70,1628.1,1.1,6.1,-0.3,0.6,0.6,0.3,0.8,6.6,0.9,8.4,1.4,2.6
"Noah Gregor","24-25","OTT","L",40,453.8,-4.2,-1.8,0,-0.5,0.1,-0.2,-4.2,-2.3,-0.2,-6.7,-1.1,-2.1
"Noah Gregor","24-25","S.J","L",11,111.6,-0.8,0.6,0,0,-0.3,0,-0.8,0.6,-0.3,-0.6,-0.1,-0.2
"Noah Hanifin","24-25","VGK","D",80,1724.2,6.1,-1.5,3.6,-1.6,2.1,-0.8,9.6,-3.1,1.3,7.8,1.3,2.4
"Noah Juulsen","24-25","VAN","D",35,570.2,-3,0.5,0,-0.5,0.4,-0.4,-3,0,0,-2.9,-0.5,-0.9
"Noah Ostlund","24-25","BUF","C",7,75.1,-1.5,0,-0.1,0,-0.1,0,-1.5,0,0,-1.5,-0.2,-0.5
"Noah Philp","24-25","EDM","C",15,136.1,0.6,0.1,0,0,0.1,-0.3,0.6,0.1,-0.1,0.6,0.1,0.2
"Noel Acciari","24-25","PIT","C",79,1087,-2,1.7,0,-0.4,1.1,0.2,-1.9,1.3,1.3,0.7,0.1,0.2
"Nolan Allan","24-25","CHI","D",43,650.5,-1.3,-3,0,0.2,-0.1,-0.6,-1.3,-2.8,-0.7,-4.8,-0.8,-1.5
"Nolan Foote","24-25","N.J","L",6,54.4,0.8,0.4,0,0,0.1,-0.1,0.8,0.4,0,1.3,0.2,0.4
"Olen Zellweger","24-25","ANA","D",62,1175.4,4,-1.5,-1.2,0,0.5,1,2.8,-1.5,1.5,2.8,0.5,0.9
"Oliver Bjorkstrand","24-25","SEA","R",61,943.9,3.7,2.3,0,0,1.6,-0.9,3.7,2.3,0.8,6.7,1.1,2.1
"Oliver Bjorkstrand","24-25","T.B","R",18,252.8,0.7,2,0.7,0,0.4,-0.5,1.4,2,-0.1,3.3,0.5,1
"Oliver Ekman-Larsson","24-25","TOR","D",77,1622.3,3.5,-0.6,1.8,1.8,-0.1,-0.1,5.3,1.2,-0.2,6.3,1,1.9
"Oliver Kapanen","24-25","MTL","C",18,196,-1,-2.8,-0.5,0,0.2,0.2,-1.5,-2.8,0.4,-3.9,-0.6,-1.2
"Oliver Kylington","24-25","ANA","D",6,64.8,-0.4,0.6,0,0,-0.3,-0.1,-0.4,0.6,-0.3,-0.1,0,0
"Oliver Kylington","24-25","COL","D",13,168.8,-0.7,-0.3,0,0,0,-0.2,-0.7,-0.2,-0.2,-1.1,-0.2,-0.4
"Oliver Moore","24-25","CHI","C",9,122.2,1.2,-0.3,0,0,-0.1,0,1.2,-0.4,-0.2,0.7,0.1,0.2
"Oliver Wahlstrom","24-25","BOS","R",16,168.1,-0.6,0.7,-0.2,0,-0.8,0,-0.8,0.7,-0.8,-0.9,-0.2,-0.3
"Oliver Wahlstrom","24-25","NYI","R",27,271.6,-2.7,0.2,-0.8,0,0.2,0.1,-3.5,0.2,0.3,-3,-0.5,-0.9
"Olle Lycksell","24-25","PHI","R",19,225.9,-2.5,0.8,0.2,0,0.3,0.1,-2.4,0.8,0.4,-1.2,-0.2,-0.4
"Olli Maatta","24-25","DET","D",7,111.1,-0.1,-0.8,0,0,0.2,0.1,-0.1,-0.8,0.3,-0.7,-0.1,-0.2
"Olli Maatta","24-25","UTA","D",70,1394.5,-4.4,9.2,0,-0.1,1.6,0.2,-4.4,9.1,1.8,6.5,1.1,2
"Ondrej Palat","24-25","N.J","L",77,1059.1,1.2,-4.9,-2.3,0.4,1.1,1.7,-1.2,-4.6,2.8,-2.9,-0.5,-0.9
"Oskar Back","24-25","DAL","C",73,854.4,-3.9,2.7,0,-0.8,1,0,-3.9,1.8,1,-1.1,-0.2,-0.3
"Oskar Sundqvist","24-25","STL","C",67,885.1,-2.4,5.6,-0.1,0.7,-0.5,0.8,-2.5,6.2,0.3,4,0.7,1.2
"Owen Beck","24-25","MTL","C",12,119.8,-1.3,0.3,0,0,0.2,0.2,-1.3,0.3,0.5,-0.6,-0.1,-0.2
"Owen Pickering","24-25","PIT","D",25,370.4,-1,0.5,0,-0.6,0.2,0,-1,-0.1,0.2,-0.9,-0.1,-0.3
"Owen Power","24-25","BUF","D",79,1683.7,5.1,1.9,-0.6,2.5,2.1,-0.4,4.5,4.4,1.6,10.5,1.7,3.3
"Owen Tippett","24-25","PHI","R",76,1218.1,5.3,3.7,2.5,0,1.5,-0.9,7.8,3.7,0.6,12.1,2,3.8
"Ozzy Wiesblatt","24-25","NSH","C",5,55.5,0.4,0.2,0,0,0.1,0.1,0.4,0.2,0.2,0.8,0.1,0.3
"Parker Kelly","24-25","COL","C",80,1019.5,-2.8,3.3,0,-1.9,0.5,0,-2.8,1.5,0.5,-0.8,-0.1,-0.2
"Parker Wotherspoon","24-25","BOS","D",55,991.6,-2.8,5.7,-0.1,-1.8,1.6,-0.1,-2.9,3.9,1.5,2.6,0.4,0.8
"Patrick Brown","24-25","BOS","C",15,158.5,-1.7,-1,0,0.3,-0.5,-0.1,-1.7,-0.7,-0.6,-3,-0.5,-0.9
"Patrick Giles","24-25","FLA","R",9,66.4,-0.8,-1.3,0,0,0.1,-0.1,-0.8,-1.3,0,-2.1,-0.3,-0.6
"Patrick Giles","24-25","S.J","R",8,90.5,-0.6,1.3,0,0,0.2,-0.2,-0.6,1.3,0,0.7,0.1,0.2
"Patrick Kane","24-25","DET","R",70,1258.2,1.5,-7,4.8,0,1.5,-0.7,6.3,-7,0.8,0,0,0
"Patrick Maroon","24-25","CHI","L",68,784.7,2.7,-5.9,0.4,0,0,-0.4,3.1,-5.9,-0.5,-3.2,-0.5,-1
"Patrik Laine","24-25","MTL","L",51,732,1.2,-3,2,0,0.4,-0.5,3.2,-3,-0.1,0.1,0,0
"Paul Cotter","24-25","N.J","C",79,1033.2,-1.4,1.6,-0.9,0,-0.5,0.2,-2.3,1.6,-0.3,-0.9,-0.1,-0.3
"Pavel Buchnevich","24-25","STL","L",76,1445.8,9.2,-4.8,0.2,-1.6,1.5,-1.4,9.4,-6.4,0.1,3.1,0.5,1
"Pavel Dorofeyev","24-25","VGK","L",81,1333.8,3.5,3.6,3.2,0,0.3,-0.3,6.7,3.6,-0.1,10.2,1.7,3.2
"Pavel Mintyukov","24-25","ANA","D",67,1180.6,7.2,-5.7,0,-0.1,0.5,-0.3,7.2,-5.8,0.2,1.7,0.3,0.5
"Pavel Zacha","24-25","BOS","C",82,1561.8,6.1,0.3,-1.2,1.7,2,-1.6,4.9,2,0.3,7.3,1.2,2.3
"Peyton Krebs","24-25","BUF","C",80,1113.3,3.4,0.1,-0.4,-0.5,0.8,1,3,-0.4,1.8,4.4,0.7,1.4
"Philip Broberg","24-25","STL","D",68,1394,3.3,3.2,-0.6,0.9,1.7,0.3,2.7,4,1.9,8.6,1.4,2.7
"Philip Tomasino","24-25","NSH","C/R",11,124.3,0.1,-0.2,-0.3,0,0.3,0.1,-0.2,-0.2,0.4,0,0,0
"Philip Tomasino","24-25","PIT","R",49,657.4,-0.6,-1.7,4.6,0,0.7,-0.1,3.9,-1.7,0.5,2.8,0.5,0.9
"Philipp Kurashev","24-25","CHI","C",51,699.7,-3.7,0.8,-0.4,0.8,0.4,0,-4.1,1.6,0.4,-2.1,-0.3,-0.7
"Philippe Myers","24-25","TOR","D",35,564.5,-2.2,0.1,0,-0.8,0.3,-0.2,-2.2,-0.7,0.1,-2.9,-0.5,-0.9
"Phillip Danault","24-25","L.A","C",80,1414.3,7.3,1.7,-1.5,-0.5,1,-0.1,5.9,1.3,0.9,8,1.3,2.5
"Phillip Di Giuseppe","24-25","VAN","L",20,231.3,0.6,-0.2,0,-0.1,0.1,0.3,0.6,-0.3,0.4,0.7,0.1,0.2
"Pierre-Luc Dubois","24-25","WSH","L",81,1404.4,14.7,3.7,1.2,0.1,-1.8,1.3,15.9,3.8,-0.6,19.1,3.1,5.9
"Pierre-Olivier Joseph","24-25","PIT","D",24,415.8,-5,-1.3,0,-0.7,-1.1,0,-5,-2,-1.1,-8.1,-1.3,-2.5
"Pierre-Olivier Joseph","24-25","STL","D",23,301.4,-0.6,-1.1,0,0.2,0,0.1,-0.6,-0.8,0.1,-1.3,-0.2,-0.4
"Pierre Engvall","24-25","NYI","L",61,718.3,0.3,-0.1,-0.1,0,-0.3,-1,0.2,-0.1,-1.2,-1.1,-0.2,-0.4
"Pius Suter","24-25","VAN","C",80,1387.1,5.7,3.8,-0.6,1.6,1.3,-1.5,5.1,5.4,-0.2,10.3,1.7,3.2
"Pontus Holmberg","24-25","TOR","R",67,845.1,-3.4,4.5,0.1,-1,-0.4,3.5,-3.2,3.4,3.2,3.4,0.6,1.1
"Quinn Hughes","24-25","VAN","D",67,1724.3,10.2,0.2,3,0.1,2.1,1,13.2,0.3,3,16.5,2.7,5.1
"Quinton Byfield","24-25","L.A","R",80,1489.2,10.9,3.3,1.9,-0.6,-1.1,2,12.8,2.7,0.9,16.4,2.7,5.1
"Radek Faksa","24-25","STL","C",70,911.6,1.9,0.8,-0.2,-1.6,-0.9,-0.3,1.6,-0.8,-1.1,-0.3,0,-0.1
"Radko Gudas","24-25","ANA","D",80,1586.6,-0.2,1.5,0,-2.3,-2.3,0.2,-0.3,-0.8,-2.1,-3.2,-0.5,-1
"Raphael Lavoie","24-25","VGK","C",9,90.7,-1.3,0.1,0.1,0,0,0,-1.2,0.1,0,-1.1,-0.2,-0.3
"Rasmus Andersson","24-25","CGY","D",81,1942.7,-5.8,-4,0.1,-1.5,0.8,-0.3,-5.7,-5.5,0.5,-10.8,-1.8,-3.4
"Rasmus Dahlin","24-25","BUF","D",72,1745.9,7.4,6.3,0.8,-0.9,-0.5,2.3,8.2,5.4,1.8,15.4,2.5,4.8
"Rasmus Kupari","24-25","WPG","C",59,605,-3.6,1.9,0,-2.1,0.2,0.6,-3.6,-0.2,0.7,-3.1,-0.5,-1
"Rasmus Ristolainen","24-25","PHI","D",63,1293,1.9,1.7,-0.1,1.6,1.3,-0.1,1.9,3.3,1.1,6.3,1,2
"Rasmus Sandin","24-25","WSH","D",81,1549.8,8.1,4.5,0.7,0.4,1.6,0.2,8.7,4.9,1.8,15.4,2.5,4.8
"Reilly Smith","24-25","NYR","R",58,904.6,3.3,-0.6,0.5,1.8,-0.2,-0.6,3.7,1.2,-0.8,4.1,0.7,1.3
"Reilly Smith","24-25","VGK","R",20,302,1.9,1.1,0.3,0.4,0.4,-0.4,2.2,1.5,0,3.8,0.6,1.2
"Rickard Rakell","24-25","PIT","R",80,1546.3,10.1,2.4,1.2,0,2.3,-0.8,11.3,2.4,1.5,15.2,2.5,4.7
"Ridly Greig","24-25","OTT","C",77,1316.4,2.3,0.3,0.8,-1.2,-1,-0.2,3,-1,-1.2,0.8,0.1,0.3
"Riley Tufte","24-25","BOS","L",6,55.2,-1,-0.1,0,0,-0.2,0.1,-1,-0.1,-0.1,-1.2,-0.2,-0.4
"Robby Fabbri","24-25","ANA","C",44,713,-2.2,-7.5,-1.7,-2.1,-0.5,-0.1,-3.9,-9.5,-0.6,-14,-2.3,-4.4
"Robert Bortuzzo","24-25","UTA","D",17,186.2,-2.3,2.9,0,0.7,-0.8,0.2,-2.3,3.5,-0.6,0.7,0.1,0.2
"Robert Thomas","24-25","STL","C",70,1397.1,13.5,-2.5,1.7,-1.9,1.6,-0.2,15.2,-4.4,1.4,12.2,2,3.8
"Rodrigo Abols","24-25","PHI","C",22,202.2,0.2,-0.3,0,0,0.1,0,0.2,-0.3,0,0,0,0
"Roman Josi","24-25","NSH","D",53,1326.7,3.3,-2.2,1.8,-0.6,1,0.2,5.1,-2.8,1.1,3.5,0.6,1.1
